priority	source	score	tag	file	line	text	same_line_export_ids	context
8	keyword_line	0	literary-check	001.《李敖全集》自序.txt	45	罗素在回忆中，特别提到萧伯纳《易卜生主义精华》The Guintessence of Ibsenism给他的印象。萧伯纳这本书，出版在1891年，是论易卜生最精彩的一本。书中论易卜生《人民公敌》一节，尤其引人。易卜生《人民公敌》剧本，写于1882，写斯铎曼为了宣传真理，遭遇到愚昧势力对他的全面迫害——从报纸拒登到印刷厂拒印，到演讲会上被赶下台、被撕破衣服、被...		罗素在回忆中，特别提到萧伯纳《易卜生主义精华》The Guintessence of Ibsenism给他的印象。萧伯纳这本书，出版在1891年，是论易卜生最精彩的一本。书中论易卜生《人民公敌》一节，尤其引人。易卜生《人民公敌》剧本，写于1882，写斯铎曼为了宣传真理，遭遇到愚昧势力对他的全面迫害——从报纸拒登到印刷厂拒印，到演讲会上被赶下台、被撕破衣服、被...
8	review	8	manual-check	005.棒喝之余.txt	33	先生履新后，必有所视察，何者居先？		报载记者问季陆先生：“先生履新后，必有所视察，何者居先？”先生脱口而应曰：“青年感化院。”吾闻之不禁为青年愧，为青年伤，而尤为青年呼屈也。
8	plausible	0	literary-check	007.独裁者骑虎难下.txt	7	独裁者骑虎难下， 但老虎又越来越饿。		邱吉尔领导英国渡过第二次世界大战，谁都不否认他有大功，但在胜利前夕，人民喜欢他个人，却不选他的保守党，他戏剧性的垮台了。他引用希腊史家布鲁达克的一段话——“对他们伟大领袖无情，是强大民族的特征”来自嘲。他和英国人都知道：英国的可贵，就在他们没有独裁者，他们的政权转移，都是和平的、合理的。邱吉尔说：“独裁者骑虎难下， 但老虎又越来越饿。”（Dictators ride to and fro upon tigers which they dare not dismount. And the tigers se getting hungry.）这段名言，印证了希特勒、墨索里尼的下场，一点也不错。
8	review	8	likely-exclude	007.独裁者骑虎难下.txt	7	对他们伟大领袖无情，是强大民族的特征		邱吉尔领导英国渡过第二次世界大战，谁都不否认他有大功，但在胜利前夕，人民喜欢他个人，却不选他的保守党，他戏剧性的垮台了。他引用希腊史家布鲁达克的一段话——“对他们伟大领袖无情，是强大民族的特征”来自嘲。他和英国人都知道：英国的可贵，就在他们没有独裁者，他们的政权转移，都是和平的、合理的。邱吉尔说：“独裁者骑虎难下， 但老虎又越来越饿。”（Dictators ...
8	plausible	0	literary-check	007.独裁者骑虎难下.txt	7	对他们伟大领袖无情，是强大民族的特征		邱吉尔领导英国渡过第二次世界大战，谁都不否认他有大功，但在胜利前夕，人民喜欢他个人，却不选他的保守党，他戏剧性的垮台了。他引用希腊史家布鲁达克的一段话——“对他们伟大领袖无情，是强大民族的特征”来自嘲。他和英国人都知道：英国的可贵，就在他们没有独裁者，他们的政权转移，都是和平的、合理的。邱吉尔说：“独裁者骑虎难下， 但老虎又越来越饿。”（Dictators ride to and fro upon tigers which they dare not dismount. And the tigers se getting hungry.）这段名言，印证了希特勒、墨索里尼的下场，一点也不错。
8	keyword_line	0	literary-check	009.从此黑白不分明！.txt	7	——白居易《谕怀诗》		——白居易《谕怀诗》
8	plausible	0	literary-check	009.从此黑白不分明！.txt	9	黑白分明		文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
8	plausible	0	literary-check	009.从此黑白不分明！.txt	9	回教派		文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
8	plausible	0	literary-check	009.从此黑白不分明！.txt	9	三K党		文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
8	plausible	0	literary-check	009.从此黑白不分明！.txt	9	失‘色’		文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
8	keyword_line	0	literary-check	009.从此黑白不分明！.txt	9	文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞...		文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞...
8	plausible	0	literary-check	009.从此黑白不分明！.txt	9	正色		文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
8	plausible	0	literary-check	009.从此黑白不分明！.txt	9	种族优越		文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
8	plausible	0	literary-check	009.从此黑白不分明！.txt	11	黑人不是含的子孙		种族的优越论虽然并无学理根据，但它却有一段长远的历史根源和神话根源。黑白的分野，追它的根源，可追到诺亚（Noah）的方舟时代。黑人的出现，乃是诺亚诅咒孙子的产品。诺亚诅咒他家老二含（Ham）的老四迦南（Canaan），于是黑头露脸，弄出“麻烦”来。后来的狂人圣经家曾写《黑人是兽类》（The Nagro a Beast）等书，硬加描绘，说“黑人不是含的子孙”！殊不知这正是道地的“越描越‘黑’”！
