source_file	line	context
026.再评《柏杨版资治通鉴》（孙国栋）.txt	43	1.译轩辕为“黄帝王朝第一位君王姬轩辕”不适当。中国历史上的王朝开始于夏代，这是史学上的共识。因为夏代以前，我先民的活动仍带有浓厚的部族色彩，未具国家形式，所以《史记》第一篇称《五帝本纪》，记黄帝、帝颛顼、帝喾、帝尧、帝舜五位上古杰出的领袖。第二篇《夏本纪》乃专记夏代一代事；第三篇《殷本纪》，专记殷一代事；第四篇《周本纪》，专记周一代事。可见由《夏本纪》开始，然后专于一代，可以说夏代是中国王朝的开始。我们再看《五帝本纪》记载帝舜的世系就明白：“虞舜者名曰重华，重华父曰瞽叟，瞽叟父曰桥牛，桥牛父曰句望，句望父曰敬康，敬康父曰穷蝉，穷蝉父曰帝颛顼，颛顼父曰昌意，以至舜七世矣。自穷蝉以至帝舜，皆微为庶人。”可见舜虽与黄帝同姓，但已六世微为庶人，帝尧物色帝舜，初经四岳的推荐，再把两位女儿嫁给舜，以观察舜的内行，又用种种试验，经过二十八年的观察，确认舜有才德，然后禅位于舜，这与夏王朝以后甲天下传子孙的继承法截然不同。《史记·五帝本纪》又说：“自黄帝（轩辕）至舜、禹，皆同姓而异其国号，故黄帝为有熊，帝颛顼为高阳，帝喾为高辛，帝尧为陶唐，帝舜为有虞。”国号尚且不同，实不宜统称为“黄帝王朝”。
026.再评《柏杨版资治通鉴》（孙国栋）.txt	45	2.原文“至于麟止”柏杨译为“最晚至于鲁国发现麒麟（前481年）（共2218年）”真是大错。鲁国发现麒麟，是孔子《春秋》绝笔之年，亦即春秋末年，正是柏杨加注的公元前481年。此年不是司马迁《史记》停笔之年。司马迁《史记》断迄于何年，《史记·太史公自序》说：“余述黄帝以来至太初而迄。”太初是汉武帝太初年。班固说《史记》叙事“迄于天汉”。天汉是汉武帝天汉年。因为《史记》是纪传体，不是编年体，很难确定断限于某一年，只能确定断限于某世。《史记》叙事迄于汉武帝之世，稍有中国历史常识的人都知道，宋神宗的序文怎么会说《史记》叙事止于春秋末年呢？所以序文中“至于麟止”，绝不是指春秋末年鲁国发现麒麟之年，而是指汉武帝行幸雍县，获白麟，作白麟之歌之年，是年改元为“元狩”（见《汉书·武帝纪》），这年是公元前122年。柏杨先生不知汉武帝有获白麟改元之事，尚不足深责，但竟然不知《史记》叙事至汉武帝，把“麟止”随便译做鲁国获麟之年，还加注公元前481年。这个错误，真真不可宽恕。麟止之年既错，则柏杨加注的“共2218年”亦随之而错，应改正为“共2577年”。
026.再评《柏杨版资治通鉴》（孙国栋）.txt	49	柏译：司马光的意思是，周王朝日益凌替，皇族衰弱。
026.再评《柏杨版资治通鉴》（孙国栋）.txt	59	又既称任数，则任数应准确有据。定周代国君的任数，历来以《史记·周本纪》为根据。《周本纪》所叙周天子的次序为：（1）武王、（2）成王、（3）康王、（4）昭王、（5）穆王、（6）共王、（7）懿王、（8）孝王、（9）夷王、（10）厉王——周召共和——（11）宣王、（12）幽王、（以下为东周）（13）平王、（14）桓王、（15）庄王、（16）僖（鳌）王、（17）惠王、（18）襄王、（19）顷王、（20）匡王、（21）定王、（22）简王、（23）灵王、（24）景王、（25）悼王、（26）敬王、（27）元王、（28）贞定王、（29）哀王、（30）思王、（31）考王、（32）威烈王。威烈王应为三十二任，非三十八任。其中第十七任惠王时有叔父颓之乱，惠王出奔，二年后郑及虢伐颓，复入惠王。第十八任襄王时又有王子带之乱，襄王出奔，后来晋文公诛王子带，迎襄王复位。第二十六任敬王时有王子朝之乱，敬王出奔，后来晋率诸侯入敬王，王子朝复为臣。惠王、襄王、敬王虽曾一度出奔，但当时诸侯仍尊之为天子；叔父颓、王子带、王子朝作乱逐君，当时诸侯不奉为天子，故《史记·十二诸侯年表》根据事实，不以之纪年，以示不承认其为天子之意，这是带有一番历史意识。柏杨先生编的《中国帝王皇后亲王公主世系录》把叔父颓、王子带、王子朝均列为天子；又将惠王、襄王、敬王出奔复入分为两任，所以增加了六任，于是威烈王成为第三十八任天子。柏杨据自己所编的书，改动历来史学上的共认，只求标新立异，既不适当，更引起读者的纷扰。
026.再评《柏杨版资治通鉴》（孙国栋）.txt	61	七、原文：（《资治通鉴》）是亦典刑之总会，册牍之渊林矣。
026.再评《柏杨版资治通鉴》（孙国栋）.txt	67	八、原文：孟轲所谓：“吾于武成，取二三策而已。”
026.再评《柏杨版资治通鉴》（孙国栋）.txt	71	柏杨先生这一句又译得大错。孟子这句话出于《孟子·尽心篇》。原文是：“尽信《书》则不如无《书》，吾于‘武成’，取二三策而已。”“武成”是《书经·周书》中的篇名，述武王伐纣成功，示“武功成而文事修”之意，篇中记载武王伐纣的经过，有“血流漂杵”的话，孟子认为这话不可信。所以说：“尽信《书》则不如无《书》，吾于‘武成’，取二三策而已。仁人无敌于天下，以至仁伐至不仁，而何其血之流杵也。”《书》是指《书经》，“策”是指古代记事的简册。孟子的意思是说《武成篇》不尽可信，我只取信其中的二三简册而已。因为《通鉴》也不是全部抄录旧史，而是于旧史有所选择的，所以《神宗序》文引用这句话。柏杨先生对此完全不了解，既不知“武成”是《书经》的篇名，把它当做武王与成王，又不识《孟子·尽心篇》的原文原意，于是把“取二三策而已”译为“只赞扬他们两三件事而已”。真真不知所云！
027.谁是丑陋的中国人（汪子飏）.txt	17	柏杨自幼丧母，所以他有一个晚娘，晚娘既有生育，不但偏爱己出，而且虐待柏杨。己出有好东西吃，柏杨常常挨饿；己出有漂亮衣服穿，柏杨常常挨冷。打骂当然更不在话下。当他十一、二岁时，有一天实在忍不住，与晚娘起了冲突，一时负气要走，柏杨说如果他父亲说一声不许他走，他会乖乖地留下，他有何处可去呢？但他的父亲居然不作一声，装聋作哑，这个未成年的柏杨，只好硬头皮，浪迹江湖了。你瞧，柏杨的父母（生父与继母），不是一对丑陋的中国人吗？
027.谁是丑陋的中国人（汪子飏）.txt	29	最近看到李敖评论柏杨的文字，才警觉到柏杨原不是一个战士（鲁迅所谓的战士），他有战士的形象，因为他是有名的政治犯，但他当政治犯是被动式的，绑鸭子上架式的。他一直是想当优秀的国民党员的，他一直是敬仰蒋主任的（最近还写了言短情深的悼文）。他被抓进去后，还可怜巴巴地在黑狱中，盼望他的“上帝”能够拯救他，终于知道他的“上帝”原来是“魔鬼”。
027.谁是丑陋的中国人（汪子飏）.txt	33	柏杨在黑狱中，好不容易挨到天亮，如今他又有了颜如玉，又有了黄金屋，还有名利双收的柏杨版《资治通鉴》。李敖怪柏杨连讽古喻今的字眼都不敢用，他原不是战士，难道自炼狱归来后，希望他成为战士吗？不过，他虽不敢捋虎须，他确实遭遇到刻骨铭心的丑陋待遇，能不发泄一下吗？我认为他的《丑陋的中国人》是一种避重就轻的谴责。他把丑陋加诸所有的中国人，似乎很有勇气，引起外国记者的喝彩，但请问哪一个中国人会以为柏杨指他而来呢？说十亿中国人如何如何，十亿中哪一个会以为是他如何如何呢？如果我们知道柏杨虽泛指“丑陋”，原有特定的“丑陋”在胸，是有的放矢，他明知谁是丑陋的中国人，雅不欲实指而已。我们又何必移的就矢，辩说中国人不丑陋呢？文成有诗寄意曰：
028.叶落枝残诉柏杨（水逆蕃）.txt	7	一般议论文章之受大众欢迎，主要原因有二，一为符合一般大众的知识水平，二为迎合了他们的心理需要。而文章本身可未必真的好，更未必有真价值，尤其未必言出了“真理”。柏杨的杂文之受到许多小市民知识分子的赞同，因在心理上正中了他们自责自卑的情结，故一拍即合，一纸风行，逼得柏老（现在可称“老”了，二十多年前为假老）六十多岁还在喋喋不休。但唠叨了二十多年实际的效果如何？虽然赢得了许多附和和赞叹者，但如果由此就可被认为他说的对，说的都是至理的话，那么希特勒的演讲不但不该是遗臭万年的谬论，而应为流芳百世的真理矣！柏杨千该万该批评社会的黑暗面，但却不该也不能贸然将“黑暗面”之发生归罪于中国人普遍的民族性——连什么是中国人普遍的民族性，因你为何是中国民族性，都还未能确切界定，但且要将此“民族性”和中国传统之劣的一面挂钩，可是又提不出确实有力的证据，更拿不出学理的论证。所以还请自知自重不要再做此种“进一步”的说辞以惑众了！喧哗可以取众，但永远取不了普遍的真理。历史上某些帝王将相之残无人道，因而就足以证明中国文化残忍，中国民族性冷酷？西方历史上抓到权柄的人其作为又如何？到底是“权势”腐蚀“人格”呢，还是有所谓先天遗传造成比较低劣人格的“民族性”？如果柏老还是要说西方帝王就是没有那么残忍，那么只好请他再去多读点外国历史了。
