priority	kind	score	tag	file	line	text	same_line_export_ids	context
13	plausible_candidate_not_exported	0	literary-check	028.圣人教育.txt	11	人中之圣	LASXGJ-072|LASXGJ-073|LASXGJ-074|LASXGJ-075|LASXGJ-076|LASXGJ-077|LASXGJ-078|LASXGJ-079|LASXGJ-080|LASXGJ-081	“做圣人”在理论上，当然蛮好，“人人皆尧舜”，当然也蛮好。可是问题是“圣人”是非常不容易做的：他要席不暇暖、要饿肚唱歌、要杀身成仁、要舍生取义、要讨厌女子和小人、要肉割不正不食、要乘桴浮海、要三世出妻、要诛少正卯、要把女儿嫁给公冶长、要不许儿子哭出母、要看到麒麟不写文章、要和诸侯的姨太太碰面、要常常梦到周公、要这个、要那个。……总之，“圣人”一做，就必须是与众不同。因为与众不同，方才可成为“人中之圣”，做了“人中之圣”，方才可“俎豆于大成殿之间”。陪孔夫子、孟夫子、朱夫子和百家姓内外的各位夫子吃冷猪肉。
13	plausible_candidate_not_exported	0	literary-check	028.圣人教育.txt	11	圣人	LASXGJ-072|LASXGJ-073|LASXGJ-074|LASXGJ-075|LASXGJ-076|LASXGJ-077|LASXGJ-078|LASXGJ-079|LASXGJ-080|LASXGJ-081	“做圣人”在理论上，当然蛮好，“人人皆尧舜”，当然也蛮好。可是问题是“圣人”是非常不容易做的：他要席不暇暖、要饿肚唱歌、要杀身成仁、要舍生取义、要讨厌女子和小人、要肉割不正不食、要乘桴浮海、要三世出妻、要诛少正卯、要把女儿嫁给公冶长、要不许儿子哭出母、要看到麒麟不写文章、要和诸侯的姨太太碰面、要常常梦到周公、要这个、要那个。……总之，“圣人”一做，就必须是与众不同。因为与众不同，方才可成为“人中之圣”，做了“人中之圣”，方才可“俎豆于大成殿之间”。陪孔夫子、孟夫子、朱夫子和百家姓内外的各位夫子吃冷猪肉。
13	plausible_candidate_not_exported	0	literary-check	028.圣人教育.txt	11	做圣人	LASXGJ-072|LASXGJ-073|LASXGJ-074|LASXGJ-075|LASXGJ-076|LASXGJ-077|LASXGJ-078|LASXGJ-079|LASXGJ-080|LASXGJ-081	“做圣人”在理论上，当然蛮好，“人人皆尧舜”，当然也蛮好。可是问题是“圣人”是非常不容易做的：他要席不暇暖、要饿肚唱歌、要杀身成仁、要舍生取义、要讨厌女子和小人、要肉割不正不食、要乘桴浮海、要三世出妻、要诛少正卯、要把女儿嫁给公冶长、要不许儿子哭出母、要看到麒麟不写文章、要和诸侯的姨太太碰面、要常常梦到周公、要这个、要那个。……总之，“圣人”一做，就必须是与众不同。因为与众不同，方才可成为“人中之圣”，做了“人中之圣”，方才可“俎豆于大成殿之间”。陪孔夫子、孟夫子、朱夫子和百家姓内外的各位夫子吃冷猪肉。
13	plausible_candidate_not_exported	0	literary-check	030.为什么“自力报复”？.txt	21	自力报复	LASXGJ-093|LASXGJ-094	基于这三点了解，我认为解决目前“自力报复”风气的办法，绝非严刑峻法或检察官匆匆起诉所能有效，因为从事“自力报复”的人，已经早就在内心上“置生死于度外”了。老子说：“民不畏死，奈何以死惧之？”正本清源之道，并不在这里啊！
13	plausible_candidate_not_exported	0	literary-check	031.李敖不可怕.txt	21	成见	LASXGJ-096	这个小故事颇可说明我今天的处境。我觉得“你们”和我之间，“看法”上的出入，其实很少；最大的出入，不是“看法”乃是“成见”。因为“你们”对我有“成见”，所以觉得我一写文章，“动作态度无为而不窃鈇也”！其实若抛掉“成见”，细就“看法”上面检查我的文字，“你们”将不难发现，我所说的话，许多都是“你们”已经说过或心中想说的话，实在是一些“小生常谈”，实在算不了什么。离真正的“言论激烈”和“思想偏差”，还差十万八千里呢！
13	plausible_candidate_not_exported	0	literary-check	031.李敖不可怕.txt	21	看法	LASXGJ-096	这个小故事颇可说明我今天的处境。我觉得“你们”和我之间，“看法”上的出入，其实很少；最大的出入，不是“看法”乃是“成见”。因为“你们”对我有“成见”，所以觉得我一写文章，“动作态度无为而不窃鈇也”！其实若抛掉“成见”，细就“看法”上面检查我的文字，“你们”将不难发现，我所说的话，许多都是“你们”已经说过或心中想说的话，实在是一些“小生常谈”，实在算不了什么。离真正的“言论激烈”和“思想偏差”，还差十万八千里呢！
13	plausible_candidate_not_exported	0	literary-check	031.李敖不可怕.txt	21	你们	LASXGJ-096	这个小故事颇可说明我今天的处境。我觉得“你们”和我之间，“看法”上的出入，其实很少；最大的出入，不是“看法”乃是“成见”。因为“你们”对我有“成见”，所以觉得我一写文章，“动作态度无为而不窃鈇也”！其实若抛掉“成见”，细就“看法”上面检查我的文字，“你们”将不难发现，我所说的话，许多都是“你们”已经说过或心中想说的话，实在是一些“小生常谈”，实在算不了什么。离真正的“言论激烈”和“思想偏差”，还差十万八千里呢！
13	plausible_candidate_not_exported	0	literary-check	031.李敖不可怕.txt	21	思想偏差	LASXGJ-096	这个小故事颇可说明我今天的处境。我觉得“你们”和我之间，“看法”上的出入，其实很少；最大的出入，不是“看法”乃是“成见”。因为“你们”对我有“成见”，所以觉得我一写文章，“动作态度无为而不窃鈇也”！其实若抛掉“成见”，细就“看法”上面检查我的文字，“你们”将不难发现，我所说的话，许多都是“你们”已经说过或心中想说的话，实在是一些“小生常谈”，实在算不了什么。离真正的“言论激烈”和“思想偏差”，还差十万八千里呢！
13	plausible_candidate_not_exported	0	literary-check	031.李敖不可怕.txt	21	小生常谈	LASXGJ-096	这个小故事颇可说明我今天的处境。我觉得“你们”和我之间，“看法”上的出入，其实很少；最大的出入，不是“看法”乃是“成见”。因为“你们”对我有“成见”，所以觉得我一写文章，“动作态度无为而不窃鈇也”！其实若抛掉“成见”，细就“看法”上面检查我的文字，“你们”将不难发现，我所说的话，许多都是“你们”已经说过或心中想说的话，实在是一些“小生常谈”，实在算不了什么。离真正的“言论激烈”和“思想偏差”，还差十万八千里呢！
13	plausible_candidate_not_exported	0	literary-check	031.李敖不可怕.txt	21	言论激烈	LASXGJ-096	这个小故事颇可说明我今天的处境。我觉得“你们”和我之间，“看法”上的出入，其实很少；最大的出入，不是“看法”乃是“成见”。因为“你们”对我有“成见”，所以觉得我一写文章，“动作态度无为而不窃鈇也”！其实若抛掉“成见”，细就“看法”上面检查我的文字，“你们”将不难发现，我所说的话，许多都是“你们”已经说过或心中想说的话，实在是一些“小生常谈”，实在算不了什么。离真正的“言论激烈”和“思想偏差”，还差十万八千里呢！
13	plausible_candidate_not_exported	0	literary-check	034.闯“红灯”.txt	13	新儒家	LASXGJ-098	现在我试给它下一个定说：“所谓‘慎独’，就是一个人单独的时候，不干狗屁倒灶的事、不做不守规矩的事，他自己的行为对他自己的‘理智约束’负责，并不对‘十目所视，十手所指’的群众负责。”这个定说，我认为不必得到伦理学者的润色，就很漂亮了；这个定说，我认为任何摇头摆尾的“新儒家”，也定不出来。所以我说，我是孔丘先生真正的知己。
13	plausible_candidate_not_exported	0	literary-check	034.闯“红灯”.txt	17	慎独	LASXGJ-099|LASXGJ-100|LASXGJ-101	宋儒明儒的“慎独”名言是：“独行不愧影，独寝不愧衾。”这都是针对上述梦幻的谈话。清朝的龚定盦，可说是最能打破这种观念的人，他曾以“有鳏在下”、“非法出精”来挖苦这些儒家的手淫者，他自己，又是与大官太太暗通款曲而被毒杀的人。他的悲惨遭遇，更可证明宋明时代的“慎独”教条的不可忽视！
13	plausible_candidate_not_exported	0	literary-check	040.社会转型未到家.txt	11	定型	LASXGJ-102	这是《台湾日报》第二版“社论”的一个大要。但据第八版《上下古今谈》的作者看来，我认为这篇社论的社会转型观点未免太乐观了，换句话说，我认为还没有“定型”，还有许多农业的、关闭的、男性中心的封建思想和事实来阻挡社会开放的现象。只要我们睁开眼睛一看，就可发现这些现象是滔滔皆是的：读经、祭孔、占卜、拜神、中医、国术、平剧、旧诗、公娼、毛笔字、父母之命、农业式的消费观……试问哪一样不是现代工商社会多余的绊脚石？哪一样不是当代时与潮中的拦路虎？在这些旧时代的枷锁下，我们要说转变定型了，岂不太早了吗？
13	plausible_candidate_not_exported	0	literary-check	040.社会转型未到家.txt	11	社论	LASXGJ-102	这是《台湾日报》第二版“社论”的一个大要。但据第八版《上下古今谈》的作者看来，我认为这篇社论的社会转型观点未免太乐观了，换句话说，我认为还没有“定型”，还有许多农业的、关闭的、男性中心的封建思想和事实来阻挡社会开放的现象。只要我们睁开眼睛一看，就可发现这些现象是滔滔皆是的：读经、祭孔、占卜、拜神、中医、国术、平剧、旧诗、公娼、毛笔字、父母之命、农业式的消费观……试问哪一样不是现代工商社会多余的绊脚石？哪一样不是当代时与潮中的拦路虎？在这些旧时代的枷锁下，我们要说转变定型了，岂不太早了吗？
13	plausible_candidate_not_exported	0	literary-check	042.关公的计程车.txt	7	此马来头大	LASXGJ-105|LASXGJ-106	关公因为比计程车大1700多岁，所以他当然坐不到计程车，他坐的是原属貂蝉情夫吕布的那匹赤兔马，这匹马生得“身如火炭，状甚雄伟”。吕布死后，曹操俘虏到关公，为了收买关公的心，特将此马当“红包”送给关公。关公深知“此马来头大”，喜而受之。后来关公败走麦城，被孙权杀掉，赤兔马被马忠所得，献给孙权。孙权又赐还马忠去骑，不料此“马”极“忠”，竟“数日不食草料而死”！可算报知己关公于地下矣！
